Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,IT,XX,,1,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,FR,MO,,9,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,GB,XX,,2,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,US,XX,,2,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TR,US,XX,,1,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,FR,FR,,1,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,FR,MO,,6,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,GB,XX,,10,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,IT,XX,,1,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,US,XX,,1,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UA,GB,,40,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AE,XX,11,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,16,52,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,39,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,1,,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,,1,ivory carvings,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BR,XX,35,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BY,XX,112,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,14,14,ivory carvings,,L,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,52,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,109,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,81,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,2,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CN,XX,6,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,52,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,2,6,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,55,11,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,1,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,58,6,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,EG,1,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,TZ,,1,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,EG,XX,2,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,BI,,2,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CD,,97,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,FR,,2,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,MO,,3,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,MO,,51.5,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,53,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,140,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,5,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,72,,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,ivory carvings,,E,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,50,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,6,54,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,14,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,68,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,154,104,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,XX,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HU,XX,7,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,XX,5,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,,,1,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IL,,,10,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,2,,ivory carvings,,E,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,37,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,,,1,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,,,35.5,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LB,XX,1,1,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LU,XX,56,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,XX,4,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,22,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,,8,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,32,,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,,1,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RU,XX,27,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SD,XX,2,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SN,XX,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,1,,ivory carvings,,T,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TN,XX,2,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TN,,,2,ivory carvings,,Q,
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TW,XX,52,,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,XX,12,,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,VN,XX,5,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,33,,ivory carvings,,E,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,NA,1,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,54,,ivory carvings,,P,I
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,52,,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,ivory carvings,,T,W
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VA,DE,XX,,1,ivory carvings,,Q,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VN,FR,MO,,2,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,JE,,,14,ivory carvings,,T,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,AU,,,1,ivory carvings,,P,O
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,XX,,22,ivory carvings,,T,O
2014,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,JP,US,,1,,ivory carvings,,T,A
2014,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,NO,XX,,1,ivory carvings,,T,O
2014,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,AE,,,1,ivory carvings,,Q,O
2014,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,NO,XX,,1,ivory carvings,,T,O
2014,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PL,NO,XX,,1,ivory carvings,,T,O
2014,II,Loxodonta spp.,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NO,XX,,1,ivory carvings,,T,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,LB,XX,,3,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,170,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,10,ivory carvings,,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,101,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,TR,XX,,0.4,ivory carvings,kg,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,GB,,1,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,52,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,1,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,1,,ivory carvings,,T,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,58708,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,7810,ivory carvings,kg,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,15,273,ivory carvings,,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,,,2,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,59,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ivory carvings,,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ivory carvings,,T,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,FR,XX,1,,ivory carvings,,T,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,ZW,,,372,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,2,ivory carvings,,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,IT,ZW,6,,ivory carvings,,T,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,FR,MO,,1,ivory carvings,,T,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,28,52,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PK,ZW,,,3300,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RO,ZW,,,875,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,1475,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,ZW,,,14200,ivory carvings,g,P,W
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,50,ivory carvings,,P,O
2014,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,ZA,,,1,ivory carvings,,T,O
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,US,,,178,ivory carvings,,Q,W
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,GB,XX,7,,ivory carvings,,T,O
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CN,US,XX,5,,ivory carvings,,Q,O
2014,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,IT,CH,XX,,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,GB,XX,,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,1,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,8,8,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,US,XX,52,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,103,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,13,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,JP,,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,1,ivory carvings,,T,I
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,XX,,7,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,,1,,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,KR,XX,12,,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,GB,XX,,2,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,BE,XX,,2,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,,2,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,,2,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IT,XX,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,1,ivory carvings,,T,I
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,0.2,ivory carvings,kg,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CN,XX,2,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CN,,,2,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CZ,XX,1,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1,2,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,145,133.333333333,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,8,10,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,4,1,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,3,2,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IL,CH,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IL,,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,2,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,,,52,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,TW,XX,1,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,1,ivory carvings,,P,I
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CL,FR,XX,,15,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CA,XX,4,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,2,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,11,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,,2,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,DK,XX,,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,CN,,2,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,XX,2,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,XX,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,XX,,17.5,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,24,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,3,3,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,109,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,IT,XX,4,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,IT,XX,,9,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,NL,XX,,27.6,ivory carvings,kg,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,NL,XX,,6,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PH,,,32,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PT,XX,,3,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,13,ivory carvings,,P,I
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,13,ivory carvings,,T,I
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,2,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,XX,,12,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,ZA,,5,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CO,MX,XX,,3,ivory carvings,,E,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CU,ES,XX,,2,ivory carvings,kg,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CU,ES,XX,,3,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,KR,XX,2,3,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,AU,XX,1,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,19,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,45,54,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CL,XX,1,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,GE,XX,1,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,NO,XX,1,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,US,XX,,1,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,US,XX,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,CH,XX,5,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,CH,XX,,4,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,GL,XX,4,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,GL,,,4,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,EG,CH,XX,,1,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ES,CU,XX,12,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FI,CA,XX,1,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,155,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,52,,ivory carvings,,P,W
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,3,3,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,141.5,143,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CN,XX,1,,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,HK,XX,,2,ivory carvings,,,
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,MA,XX,1,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,MO,XX,,1,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,MX,CN,,1,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,5,ivory carvings,,Q,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,8,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,BR,XX,1,,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,240,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,105,,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,52,,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,23,35,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CN,XX,1,,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,GG,XX,,1,ivory carvings,,P,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,GI,,1,,ivory carvings,,T,O
2015,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,JP,XX,1,,ivory carvings,,T,O
